KEY	VALUE	COMMENTS
__id	jp
info.production-beer-kegs.desc	<indent=10>Creates beer kegs from steel barrels， ice， and backroom beer.\n<b><sprite name="res steel-barrels"> + <sprite name="res ice"> + <sprite name="res fake-beer"> <sprite name="ui arr sm right"> <sprite name="res beer-keg"></b>\n\n<b>Requires:</b>\n<sprite name="skill beer-kegs"><link="beer-kegs-skill">Beer by the Keg</link>， <sprite name="res cash"> 4000， <sprite name="res steel-barrels"> 20， <sprite name="res ice"> 30， <sprite name="res fake-beer"> 20</indent>\n\nWhen installed and supplied with <link="steel-barrels">steel barrels</link>， <link="ice">ice</link>， <link="fake-beer">backroom beer</link>， this operation produces <link="beer-keg">beer kegs</link> that can be sold to businesses across the city or in your own operations.
info.production-aged-whiskey.name	Aged Whiskey Manufacture
info.production-aged-whiskey.desc	<indent=10>Creates aged whiskey from labels， oak barrels， small bottles， and whiskey barrels.\n<b><sprite name="res labels"> + <sprite name="res oak-barrels"> + <sprite name="res small-bottles"> + <sprite name="res whiskey-barrel"> <sprite name="ui arr sm right"> <sprite name="res aged whiskey"></b>\n\n<b>Requires:</b>\n<sprite name="skill aged-whiskey"><link="aged-whiskey-skill">Years of Whiskey</link>， <sprite name="res cash"> 5000， <sprite name="res barrels"> 50， <sprite name="res pipes"> 20， <sprite name="res lumber"> 20， <sprite name="res sheet metal"> 20</indent>\n\nWhen installed and supplied with <link="labels">counterfeit labels</link>， <link="oak-barrels">oak barrels</link>， <link="small-bottles">small bottles</link>， and <link="whiskey-barrel">whiskey barrels</link>， this operation produces <link="aged-whiskey">aged whiskey</link> that can be sold to businesses across the city or in your own operations.
info.production-cordial.name	Cordial Manufacture
info.production-cordial.desc	<indent=10>Creates cordials from labels， fruit， ice， bottles， and vodka barrels or neutral alcohol.\n<b><sprite name="res labels"> + <sprite name="res fruit"> + <sprite name="res ice"> + <sprite name="res bottles"> + <sprite name="res vodka-barrel"> <sprite name="ui arr sm right"> <sprite name="res cordials">\n<sprite name="res labels"> + <sprite name="res citrus"> + <sprite name="res ice"> + <sprite name="res bottles"> + <sprite name="res vodka-barrel"> <sprite name="ui arr sm right"> <sprite name="res cordials">\n<sprite name="res labels"> + <sprite name="res grape-juice"> + <sprite name="res ice"> + <sprite name="res bottles"> + <sprite name="res alcohol-btl"> <sprite name="ui arr sm right"> <sprite name="res cordials"></b>\n\n<b>Requires:</b>\n<sprite name="skill cordials"><link="cordial-making">Cordially Yours</link>， <sprite name="res cash"> 7500， <sprite name="res barrels"> 50， <sprite name="res pipes"> 20， <sprite name="res lumber"> 20</indent>\n\nWhen installed and supplied with <link="labels">counterfeit labels</link>， <link="fruit">fruit</link>， <link="ice">ice</link>， <link="bottles">bottles</link>， and <link="vodka-barrels">vodka barrels</link>， this operation produces <link="cordials">cordials</link> that can be sold to businesses across the city or in your own operations.
info.production-gin.name	Gin Manufacture
info.production-gin.desc	<indent=10>Creates gin from labels， oak barrels， citrus， and bathtub gin or spices and neutral alcohol.\n<b><sprite name="res labels"> + <sprite name="res oak-barrels"> + <sprite name="res citrus"> + <sprite name="res bathtub-gin">\n<sprite name="res labels"> + <sprite name="res spices"> + <sprite name="res citrus"> + <sprite name="res small-bottles"> + <sprite name="res alcohol-btl"></b>\n\n<b>Requires:</b>\n<sprite name="skill gin"><link="gin-making">Proper Gin</link>， <sprite name="res cash"> 7500， <sprite name="res labels"> 50， <sprite name="res pipes"> 20， <sprite name="res lumber"> 20</indent>\n\nWhen installed and supplied with <link="labels">counterfeit labels</link>， <link="oak-barrels">oak barrels</link>， <link="citrus"> citrus </link>， <link="bathtub-gin">bathtub gin</link>， this operation produces <link="gin">gin</link> that can be sold to businesses across the city or in your own operations.
info.gambling-den.name	Gambling Den
info.gambling-den.desc	<indent=10>A dedicated space for gambling， tucked away in a residential building where you can install whatever features strike your fancy.\n\n<b>Requires:</b>\n<sprite name="res cash"> 1200</indent>\n\nOnce you've acquired a gambling den through one of your loyal front owners， you can fill this space with a variety of features that bring in all kinds of regular and transient customers， eager to place their money (and debt) into your waiting hands.\n\n<i><indent=30><i>One should always play fairly when one has the winning cards.</i></indent>\n<indent=40>—Oscar Wilde</indent>
info.casino.name	Casino
info.casino.desc	<b>Regional operation only available in some cities.</b>\n\n<indent=10>Carved out of a residential location， this ritzy， multi-room Atlantic City locale supports all kinds of games and features.\n\n<b>Requires:</b>\n<sprite name="skill gambling"><link="gambling-clean-money">Money Laundering</link>， <sprite name="res cash"> 2500</indent>\n\nOnce you've acquired a residential space for you casino through a loyal front owner， you can fill this space with a variety of low-level and high-stakes features to facilitate customers transferring their money into your outfits coffers.\n\n<i><indent=30><i>One should always play fairly when one has the winning cards.</i></indent>\n<indent=40>—Oscar Wilde</indent>
info.homemade-booze.icon	<sprite name="res cat booze">
info.homemade-booze.name	Homemade Booze
info.homemade-booze.desc	<indent=10>Basic homemade alcohol made in stoneware crocks</indent>\n\nSimple alcoholic beverages made in <link="crocks">stoneware crocks</link> or <link="small-bottles">small-bottles</link> made from basic， widely available ingredients. These can be sold to other businesses in the city or on your own at a <link="backroom-bootlegger">backroom bootlegger</link> or at a <link="corner-speakeasy">corner speakeasy</link>. They can also serve as raw materials for <link="refined-booze">refined booze</link> that is more profitable.\n\n<indent=10><b>Types of homemade booze:</b>\n<sprite name="res brick-wine"> <link="homebooze-brick-wine">Brick wine</link>\n<sprite name="res cider"> <link="cider">Hard cider</link>\n<sprite name="res home-brew"> <link="home-brew">Homemade beer</link>\n<sprite name="res moonshine"> <link="moonshine">Moonshine</link>\n<sprite name="res apple-jack"> <link="applejack">Applejack</link> <i>(regional)</i>\n<sprite name="res fruit-wine"> <link="fruit-wine">Fruit wine</link> <i>(regional)</i>\n\n<i><indent=30>Il y a plus de vieux ivrognes qu'il y a de vieux medecins.</i></indent>\n<indent=40>—Rabelais</indent>
info.refined-booze.icon	<sprite name="module produce general">
info.refined-booze.name	Refined Booze
info.refined-booze.desc	<indent=10>Homemade booze that has been further processed to make it more profitable</indent>\n\nThese more complicated types of booze are made by combining <link="homemade-booze">homemade booze</link> with other ingredients and then putting them into <link="bottles">bottles</link> or <link="small-bottles">small bottles</link>. These concoctions can be sold to other businesses or at your outfit's own <link="corner-speakeasy">corner speakeasies</link> or supper clubs. With the proper skills， you can also upgrade your refined booze operations to produce directly from source components rather than homemade booze.\n\n<indent=10><b>Types of refined booze:</b>\n<sprite name="res fake-wine"><link="fake-wine">Counterfeit wine</link>\n<sprite name="res sparkling-cider"><link="sparkling-cider">Sparkling cider</link>\n<sprite name="res fake-beer"><link="fake-beer">Backroom beer</link>\n<sprite name="res bathtub-gin"><link="bathtub-gin">Bathtub gin</link>\n<sprite name="res rakija"><link="rakija">Rakija</link> <i>(regional)</i>\n<sprite name="res corn whiskey"><link="corn-whiskey">Corn Whiskey</link> <i>(regional)</i></indent>\n\n<indent=30><i>Temperance is moderation in the things that are good and total abstinence from the things that are foul.</i></indent>\n<indent=40>—Frances E. Willard</indent>
info.brick-wine-making.icon	<sprite name="skill brick-wine">
info.brick-wine-making.name	Brick Wine Production
info.brick-wine-making.desc	"このスキルを習得すると、自分の組織が管理する建物の中に<link="homebooze-brick-wine">裏ブリックワイン</link>の製造所を<b>構築</b>することができるようになる。<sprite name=""res brick-wine""> <link=""brick-wine"">ブリックワイン</link>の作り方の基礎を学んだら、<sprite name=""res jugs""> <link=""crocks"">せっ器の壺</link>と<sprite name=""res grape-juice""> <link=""grape-jice"">ブドウ濃縮物</link>の小樽で、ブリックワインを作ってみるといいだろう。\n\n<indent=30><i>労働， n. AがBのために財産を取得する過程の一つ</i></indent>。\n<indent=40>アンブローズ・ビアス</indent>"
info.cider-making.icon	<sprite name="skill cider">
info.cider-making.name	Cider Making
info.cider-making.desc	Acquiring this skill allows you to <b>build</b> a <link="homebooze-cider">backroom cider operation</link> in a building controlled by your outfit. Learning about cider making will allow you to use <sprite name="res jugs"> <link="crocks">stoneware crocks</link> to convert small barrels of <sprite name="res apple-juice"> <link="apple-juice">apple juice</link> into <sprite name="res cider"> <link="cider">hard cider</link>.\n\n<indent=30><i>Let the future tell the truth and evaluate each one according to his work and accomplishments. The present is theirs; the future， for which I really worked， is mine.</i>\n</indent><indent=40>—Nikola Tesla</indent>
info.home-brew-making.icon	<sprite name="skill home-brew">
info.home-brew-making.name	Home Brew Production
info.home-brew-making.desc	Acquiring this skill allows you to <b>build</b> a <link="homebooze-home-brew">backroom homemade beer operation</link> in a building controlled by your outfit.Once you're taught about making <sprite name="res home-brew"> <link="home-brew">homemade beer</link>， you will be able to use <sprite name="res jugs"> <link="crocks">stoneware crocks</link> and containers of <sprite name="res malt"> <link="malt">malt syrup</link> to make home brew.\n\n<indent=30><i>The object of all work is production or accomplishment and to either of these ends there must be forethought， system， planning， intelligence， and honest purpose， as well as perspiration.</i>\n</indent><indent=40>—Thomas Edison</indent>
info.moonshine-making.icon	<sprite name="skill moonshine">
info.moonshine-making.name	Moonshine Manufacture
info.moonshine-making.desc	Acquiring this skill allows you to <b>build</b> a <link="homebooze-moonshine">backroom moonshine operation</link> in a building controlled by your outfit. After learning this skill， you will be able to use <sprite name="res jugs"> <link="crocks">stoneware crocks</link> to convert <sprite name="res alcohol-btl"> <link="neutral-alcohol">neutral alcohol</link> into <sprite name="res moonshine"> <link="moonshine">moonshine</link>.\n\n<indent=30><i>One never notices what has been done; one can only see what remains to be done.</i>\n</indent><indent=40>—Marie Skłodowska Curie</indent>
info.brick-wine-making-upgrade.icon	<sprite name="skill brick-wine-upgrade">
info.brick-wine-making-upgrade.name	Bonus Bricks
info.brick-wine-making-upgrade.desc	このスキルを習得すると、既存の<link="homebooze-brick-wine">ワイン密造所</link> を拡張ワイン密造所に<b>アップグレード</b>することができるようになる。アップグレードすると、<sprite name="res brick-wine"><link="brick-wine">ブリックワイン</link>の生産量が50%増加する。\n\n<indent=30><i>カナダのヤバい連中と取引するのか？カナダが何番街にあるかも知らないのに。</i>\n</indent><indent=40>—アル・カポネ</indent>
